timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:24:12,5956,5759,195,4.368466747699253,4.0,1453
2025-02-25 22:24:18,7341,7162,177,4.504886903099693,4.0,3998
2025-02-25 22:24:24,5790,5465,324,4.0051235132662395,3.0,2121
2025-02-25 22:24:30,5955,5706,249,4.878373641780581,4.0,2301
2025-02-25 22:24:36,7719,7598,120,4.568175835746249,4.0,2548
2025-02-25 22:24:42,4030,3897,133,4.154477803438542,3.0,1150
2025-02-25 22:24:48,5654,5466,187,5.085071350164654,4.0,1174
2025-02-25 22:24:54,7670,7417,251,4.334906296346231,4.0,1235
2025-02-25 22:25:00,6573,6419,154,4.839850443994392,4.0,1852
2025-02-25 22:25:06,5685,5429,255,4.349972370602321,4.0,1319
2025-02-25 22:25:12,4963,4822,139,4.477187888842804,4.0,1105
2025-02-25 22:25:18,4710,4508,201,4.554125998225377,4.0,1183
2025-02-25 22:25:24,3976,3910,63,4.163171355498721,3.0,997
2025-02-25 22:25:30,6660,6201,457,4.394613771972263,4.0,1913
2025-02-25 22:25:36,6477,5858,618,4.4463980880846705,4.0,1660
2025-02-25 22:25:42,3668,3458,209,4.753325621746674,4.0,1161
2025-02-25 22:25:48,6709,6531,178,4.360281733272087,4.0,2439
2025-02-25 22:25:54,6289,6167,121,4.01945840765364,3.0,2204
2025-02-25 22:26:00,5758,5524,232,4.553222302679218,4.0,1821
2025-02-25 22:26:06,6959,6471,487,4.543192705918714,4.0,1726
2025-02-25 22:26:12,5130,5011,119,5.157453602075434,5.0,1090
2025-02-25 22:26:18,5673,5495,176,4.5024567788899,4.0,1414
2025-02-25 22:26:24,4316,4137,178,4.783176214648296,4.0,1135
2025-02-25 22:26:30,6014,5870,141,4.56695059625213,4.0,1809
2025-02-25 22:26:36,5363,5248,112,4.674352134146342,4.0,1423
2025-02-25 22:26:42,4709,4471,238,4.708118989040483,4.0,1004
2025-02-25 22:26:48,8149,7945,203,4.767149150409062,4.0,3346
2025-02-25 22:26:54,7719,7640,78,4.2938481675392675,4.0,999
2025-02-25 22:27:00,12822,12683,138,4.645430891744855,4.0,4058
2025-02-25 22:27:06,5470,5348,118,4.344801795063575,4.0,2495
2025-02-25 22:27:12,5070,4932,137,5.024330900243309,4.0,1223
2025-02-25 22:27:18,6659,6532,126,4.40003061849357,4.0,2544
2025-02-25 22:27:24,5627,5478,145,4.282037239868565,4.0,2100
2025-02-25 22:27:30,8419,8330,89,4.590756302521008,4.0,2559
2025-02-25 22:27:36,6777,6681,94,4.532704684927406,4.0,2119
2025-02-25 22:27:42,6815,6705,109,4.613422818791946,4.0,1409
2025-02-25 22:27:48,14913,14747,164,5.786871906150403,5.0,4631
2025-02-25 22:27:54,7287,7167,120,4.425980186968048,4.0,2680
2025-02-25 22:28:00,5322,5181,141,4.272148233931674,4.0,1223
