f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-24 03:10:00,515,announcement_count,439,withdrawal_count,27
update_count,2005-05-24 03:11:00,788,announcement_count,745,withdrawal_count,17
update_count,2005-05-24 03:12:00,533,announcement_count,459,withdrawal_count,28
update_count,2005-05-24 03:13:00,485,announcement_count,406,withdrawal_count,45
update_count,2005-05-24 03:14:00,493,announcement_count,435,withdrawal_count,15
update_count,2005-05-24 03:15:00,563,announcement_count,499,withdrawal_count,30
update_count,2005-05-24 03:16:00,383,announcement_count,303,withdrawal_count,36
update_count,2005-05-24 03:17:00,925,announcement_count,846,withdrawal_count,47
update_count,2005-05-24 03:18:00,650,announcement_count,562,withdrawal_count,51
update_count,2005-05-24 03:19:00,576,announcement_count,499,withdrawal_count,38
update_count,2005-05-24 03:20:00,608,announcement_count,541,withdrawal_count,41
update_count,2005-05-24 03:21:00,675,announcement_count,538,withdrawal_count,89
update_count,2005-05-24 03:22:00,502,announcement_count,435,withdrawal_count,41
update_count,2005-05-24 03:23:00,578,announcement_count,478,withdrawal_count,50
update_count,2005-05-24 03:24:00,639,announcement_count,589,withdrawal_count,22
update_count,2005-05-24 03:25:00,572,announcement_count,486,withdrawal_count,42
update_count,2005-05-24 03:26:00,791,announcement_count,748,withdrawal_count,11
update_count,2005-05-24 03:27:00,1105,announcement_count,1000,withdrawal_count,57
update_count,2005-05-24 03:28:00,620,announcement_count,523,withdrawal_count,66
update_count,2005-05-24 03:29:00,606,announcement_count,538,withdrawal_count,19
update_count,2005-05-24 03:30:00,475,announcement_count,420,withdrawal_count,29
update_count,2005-05-24 03:31:00,444,announcement_count,388,withdrawal_count,8
update_count,2005-05-24 03:32:00,503,announcement_count,429,withdrawal_count,46
update_count,2005-05-24 03:33:00,621,announcement_count,555,withdrawal_count,16
update_count,2005-05-24 03:34:00,546,announcement_count,477,withdrawal_count,45
update_count,2005-05-24 03:35:00,582,announcement_count,500,withdrawal_count,28
update_count,2005-05-24 03:36:00,487,announcement_count,426,withdrawal_count,37
update_count,2005-05-24 03:37:00,1119,announcement_count,1043,withdrawal_count,28
update_count,2005-05-24 03:38:00,513,announcement_count,434,withdrawal_count,51
update_count,2005-05-24 03:39:00,1122,announcement_count,1035,withdrawal_count,39
update_count,2005-05-24 03:40:00,573,announcement_count,498,withdrawal_count,45
update_count,2005-05-24 03:41:00,490,announcement_count,421,withdrawal_count,23
update_count,2005-05-24 03:42:00,475,announcement_count,425,withdrawal_count,22
update_count,2005-05-24 03:43:00,1611,announcement_count,1496,withdrawal_count,65
update_count,2005-05-24 03:44:00,671,announcement_count,617,withdrawal_count,32
update_count,2005-05-24 03:45:00,506,announcement_count,431,withdrawal_count,19
update_count,2005-05-24 03:46:00,482,announcement_count,420,withdrawal_count,37
update_count,2005-05-24 03:47:00,652,announcement_count,556,withdrawal_count,46
update_count,2005-05-24 03:48:00,986,announcement_count,913,withdrawal_count,43
update_count,2005-05-24 03:49:00,749,announcement_count,685,withdrawal_count,20
update_count,2005-05-24 03:50:00,632,announcement_count,587,withdrawal_count,17
update_count,2005-05-24 03:51:00,597,announcement_count,499,withdrawal_count,46
update_count,2005-05-24 03:52:00,537,announcement_count,491,withdrawal_count,26
update_count,2005-05-24 03:53:00,564,announcement_count,490,withdrawal_count,18
update_count,2005-05-24 03:54:00,525,announcement_count,472,withdrawal_count,29
update_count,2005-05-24 03:55:00,599,announcement_count,513,withdrawal_count,34
update_count,2005-05-24 03:56:00,889,announcement_count,818,withdrawal_count,47
update_count,2005-05-24 03:57:00,590,announcement_count,529,withdrawal_count,9
update_count,2005-05-24 03:58:00,585,announcement_count,501,withdrawal_count,60
update_count,2005-05-24 03:59:00,740,announcement_count,649,withdrawal_count,52
update_count,2005-05-24 04:00:00,635,announcement_count,574,withdrawal_count,24
update_count,2005-05-24 04:01:00,937,announcement_count,886,withdrawal_count,20
update_count,2005-05-24 04:02:00,1087,announcement_count,890,withdrawal_count,151
update_count,2005-05-24 04:03:00,530,announcement_count,456,withdrawal_count,46
update_count,2005-05-24 04:04:00,742,announcement_count,649,withdrawal_count,45
update_count,2005-05-24 04:05:00,597,announcement_count,542,withdrawal_count,25
update_count,2005-05-24 04:06:00,755,announcement_count,626,withdrawal_count,82
update_count,2005-05-24 04:07:00,1228,announcement_count,1150,withdrawal_count,46
update_count,2005-05-24 04:08:00,1140,announcement_count,1056,withdrawal_count,38
update_count,2005-05-24 04:09:00,976,announcement_count,838,withdrawal_count,107
update_count,2005-05-24 04:10:00,693,announcement_count,550,withdrawal_count,101
update_count,2005-05-24 04:11:00,505,announcement_count,449,withdrawal_count,24
update_count,2005-05-24 04:12:00,562,announcement_count,482,withdrawal_count,34
update_count,2005-05-24 04:13:00,544,announcement_count,476,withdrawal_count,38
update_count,2005-05-24 04:14:00,796,announcement_count,678,withdrawal_count,67
update_count,2005-05-24 04:15:00,872,announcement_count,798,withdrawal_count,50
update_count,2005-05-24 04:16:00,849,announcement_count,735,withdrawal_count,66
update_count,2005-05-24 04:17:00,1190,announcement_count,1004,withdrawal_count,156
update_count,2005-05-24 04:18:00,1006,announcement_count,859,withdrawal_count,98
update_count,2005-05-24 04:19:00,679,announcement_count,541,withdrawal_count,106
update_count,2005-05-24 04:20:00,652,announcement_count,587,withdrawal_count,25
update_count,2005-05-24 04:21:00,578,announcement_count,500,withdrawal_count,41
update_count,2005-05-24 04:22:00,559,announcement_count,493,withdrawal_count,22
update_count,2005-05-24 04:23:00,1227,announcement_count,1176,withdrawal_count,23
update_count,2005-05-24 04:24:00,595,announcement_count,461,withdrawal_count,83
update_count,2005-05-24 04:25:00,504,announcement_count,451,withdrawal_count,23
update_count,2005-05-24 04:26:00,990,announcement_count,913,withdrawal_count,35
update_count,2005-05-24 04:27:00,579,announcement_count,522,withdrawal_count,25
update_count,2005-05-24 04:28:00,1282,announcement_count,1111,withdrawal_count,127
update_count,2005-05-24 04:29:00,913,announcement_count,767,withdrawal_count,114
update_count,2005-05-24 04:30:00,773,announcement_count,623,withdrawal_count,102
update_count,2005-05-24 04:31:00,689,announcement_count,583,withdrawal_count,80
update_count,2005-05-24 04:32:00,596,announcement_count,498,withdrawal_count,43
update_count,2005-05-24 04:33:00,742,announcement_count,668,withdrawal_count,48
update_count,2005-05-24 04:34:00,863,announcement_count,747,withdrawal_count,68
update_count,2005-05-24 04:35:00,666,announcement_count,582,withdrawal_count,54
update_count,2005-05-24 04:36:00,772,announcement_count,655,withdrawal_count,73
update_count,2005-05-24 04:37:00,808,announcement_count,744,withdrawal_count,32
update_count,2005-05-24 04:38:00,596,announcement_count,517,withdrawal_count,34
update_count,2005-05-24 04:39:00,850,announcement_count,721,withdrawal_count,95
update_count,2005-05-24 04:40:00,886,announcement_count,783,withdrawal_count,68
update_count,2005-05-24 04:41:00,1091,announcement_count,935,withdrawal_count,116
update_count,2005-05-24 04:42:00,781,announcement_count,606,withdrawal_count,147
update_count,2005-05-24 04:43:00,582,announcement_count,464,withdrawal_count,68
update_count,2005-05-24 04:44:00,868,announcement_count,810,withdrawal_count,31
update_count,2005-05-24 04:45:00,817,announcement_count,705,withdrawal_count,64
update_count,2005-05-24 04:46:00,862,announcement_count,721,withdrawal_count,113
update_count,2005-05-24 04:47:00,1222,announcement_count,1027,withdrawal_count,147
update_count,2005-05-24 04:48:00,1595,announcement_count,1285,withdrawal_count,280
update_count,2005-05-24 04:49:00,980,announcement_count,824,withdrawal_count,110
update_count,2005-05-24 04:50:00,885,announcement_count,756,withdrawal_count,99
update_count,2005-05-24 04:51:00,940,announcement_count,701,withdrawal_count,193
update_count,2005-05-24 04:52:00,924,announcement_count,808,withdrawal_count,89
update_count,2005-05-24 04:53:00,582,announcement_count,506,withdrawal_count,28
update_count,2005-05-24 04:54:00,2092,announcement_count,1757,withdrawal_count,307
update_count,2005-05-24 04:55:00,1421,announcement_count,1055,withdrawal_count,313
update_count,2005-05-24 04:56:00,745,announcement_count,558,withdrawal_count,159
update_count,2005-05-24 04:57:00,628,announcement_count,565,withdrawal_count,19
update_count,2005-05-24 04:58:00,576,announcement_count,487,withdrawal_count,59
update_count,2005-05-24 04:59:00,1034,announcement_count,909,withdrawal_count,75
update_count,2005-05-24 05:00:00,764,announcement_count,661,withdrawal_count,79
update_count,2005-05-24 05:01:00,720,announcement_count,593,withdrawal_count,75
update_count,2005-05-24 05:02:00,954,announcement_count,873,withdrawal_count,57
update_count,2005-05-24 05:03:00,1938,announcement_count,1578,withdrawal_count,308
update_count,2005-05-24 05:04:00,633,announcement_count,567,withdrawal_count,36
update_count,2005-05-24 05:05:00,722,announcement_count,536,withdrawal_count,142
update_count,2005-05-24 05:06:00,729,announcement_count,640,withdrawal_count,57
update_count,2005-05-24 05:07:00,620,announcement_count,488,withdrawal_count,88
update_count,2005-05-24 05:08:00,818,announcement_count,713,withdrawal_count,75
update_count,2005-05-24 05:09:00,800,announcement_count,648,withdrawal_count,104
update_count,2005-05-24 05:10:00,1287,announcement_count,1139,withdrawal_count,124
update_count,2005-05-24 05:11:00,785,announcement_count,635,withdrawal_count,98
update_count,2005-05-24 05:12:00,258,announcement_count,188,withdrawal_count,46
update_count,2005-05-24 05:13:00,651,announcement_count,556,withdrawal_count,43
update_count,2005-05-24 05:14:00,681,announcement_count,604,withdrawal_count,51
update_count,2005-05-24 05:15:00,637,announcement_count,571,withdrawal_count,20
update_count,2005-05-24 05:16:00,878,announcement_count,784,withdrawal_count,59
update_count,2005-05-24 05:17:00,942,announcement_count,681,withdrawal_count,215
update_count,2005-05-24 05:18:00,768,announcement_count,652,withdrawal_count,86
update_count,2005-05-24 05:19:00,976,announcement_count,890,withdrawal_count,40
update_count,2005-05-24 05:20:00,1263,announcement_count,1160,withdrawal_count,66
update_count,2005-05-24 05:21:00,859,announcement_count,788,withdrawal_count,32
update_count,2005-05-24 05:22:00,1177,announcement_count,1075,withdrawal_count,52
update_count,2005-05-24 05:23:00,860,announcement_count,786,withdrawal_count,42
update_count,2005-05-24 05:24:00,1327,announcement_count,1144,withdrawal_count,137
update_count,2005-05-24 05:25:00,743,announcement_count,613,withdrawal_count,98
update_count,2005-05-24 05:26:00,942,announcement_count,845,withdrawal_count,47
update_count,2005-05-24 05:27:00,748,announcement_count,680,withdrawal_count,38
update_count,2005-05-24 05:28:00,493,announcement_count,354,withdrawal_count,89
update_count,2005-05-24 05:29:00,955,announcement_count,858,withdrawal_count,65
update_count,2005-05-24 05:30:00,665,announcement_count,569,withdrawal_count,46
update_count,2005-05-24 05:31:00,541,announcement_count,481,withdrawal_count,24
update_count,2005-05-24 05:32:00,1014,announcement_count,883,withdrawal_count,85
update_count,2005-05-24 05:33:00,705,announcement_count,656,withdrawal_count,17
update_count,2005-05-24 05:34:00,1119,announcement_count,1013,withdrawal_count,54
update_count,2005-05-24 05:35:00,712,announcement_count,628,withdrawal_count,49
update_count,2005-05-24 05:36:00,1008,announcement_count,925,withdrawal_count,39
update_count,2005-05-24 05:37:00,771,announcement_count,534,withdrawal_count,201
update_count,2005-05-24 05:38:00,632,announcement_count,559,withdrawal_count,25
update_count,2005-05-24 05:39:00,581,announcement_count,497,withdrawal_count,52
update_count,2005-05-24 05:40:00,684,announcement_count,598,withdrawal_count,38
update_count,2005-05-24 05:41:00,693,announcement_count,603,withdrawal_count,54
update_count,2005-05-24 05:42:00,609,announcement_count,546,withdrawal_count,17
update_count,2005-05-24 05:43:00,534,announcement_count,437,withdrawal_count,58
update_count,2005-05-24 05:44:00,601,announcement_count,524,withdrawal_count,31
update_count,2005-05-24 05:45:00,625,announcement_count,523,withdrawal_count,65
update_count,2005-05-24 05:46:00,1133,announcement_count,1027,withdrawal_count,62
update_count,2005-05-24 05:47:00,671,announcement_count,599,withdrawal_count,38
update_count,2005-05-24 05:48:00,534,announcement_count,451,withdrawal_count,37
update_count,2005-05-24 05:49:00,547,announcement_count,503,withdrawal_count,5
update_count,2005-05-24 05:50:00,868,announcement_count,772,withdrawal_count,50
update_count,2005-05-24 05:51:00,615,announcement_count,558,withdrawal_count,23
update_count,2005-05-24 05:52:00,726,announcement_count,615,withdrawal_count,64
update_count,2005-05-24 05:53:00,653,announcement_count,588,withdrawal_count,33
update_count,2005-05-24 05:54:00,930,announcement_count,807,withdrawal_count,68
update_count,2005-05-24 05:55:00,267,announcement_count,185,withdrawal_count,50
update_count,2005-05-24 05:56:00,671,announcement_count,594,withdrawal_count,27
update_count,2005-05-24 05:57:00,499,announcement_count,448,withdrawal_count,16
update_count,2005-05-24 05:58:00,619,announcement_count,523,withdrawal_count,44
update_count,2005-05-24 05:59:00,936,announcement_count,866,withdrawal_count,40
update_count,2005-05-24 06:00:00,2088,announcement_count,1888,withdrawal_count,161
update_count,2005-05-24 06:01:00,1058,announcement_count,877,withdrawal_count,138
update_count,2005-05-24 06:02:00,986,announcement_count,891,withdrawal_count,63
update_count,2005-05-24 06:03:00,1096,announcement_count,978,withdrawal_count,65
update_count,2005-05-24 06:04:00,755,announcement_count,690,withdrawal_count,37
update_count,2005-05-24 06:05:00,594,announcement_count,498,withdrawal_count,42
update_count,2005-05-24 06:06:00,664,announcement_count,597,withdrawal_count,41
update_count,2005-05-24 06:07:00,763,announcement_count,630,withdrawal_count,74
update_count,2005-05-24 06:08:00,934,announcement_count,788,withdrawal_count,116
update_count,2005-05-24 06:09:00,1613,announcement_count,1407,withdrawal_count,158
update_count,2005-05-24 06:10:00,1026,announcement_count,759,withdrawal_count,235
update_count,2005-05-24 06:11:00,717,announcement_count,580,withdrawal_count,85
update_count,2005-05-24 06:12:00,568,announcement_count,507,withdrawal_count,28
update_count,2005-05-24 06:13:00,684,announcement_count,573,withdrawal_count,55
update_count,2005-05-24 06:14:00,1317,announcement_count,1223,withdrawal_count,65
update_count,2005-05-24 06:15:00,604,announcement_count,527,withdrawal_count,24
update_count,2005-05-24 06:16:00,677,announcement_count,578,withdrawal_count,73
update_count,2005-05-24 06:17:00,967,announcement_count,845,withdrawal_count,64
update_count,2005-05-24 06:18:00,958,announcement_count,863,withdrawal_count,67
update_count,2005-05-24 06:19:00,1031,announcement_count,882,withdrawal_count,98
